,Date,Actual,Predicted,Actual_Change,Predicted_Change,Signal,Strategy_Return,Cum_Market_Return,Cum_Strategy_Return
259,2023-10-30,169.05098,141.4282,0.01230526,-0.018925011,-1,-0.012305259704589844,0.1916542,0.08343908300931169
260,2023-10-31,169.52751,139.4702,0.0028188229,-0.01384455,-1,-0.0028188228607177734,0.19501328,0.08038506015392999
261,2023-11-01,172.7042,140.05655,0.018738389,0.004204154,1,-0.018738389015197754,0.21740592,0.06014038461055793
262,2023-11-02,176.27803,141.99686,0.020693421,0.013853788,1,0.020693421363830566,0.24259818,0.08207831629411766
263,2023-11-03,175.36472,143.03236,-0.0051811337,0.007292509,1,-0.00518113374710083,0.23616016,0.07647192381256018
264,2023-11-06,177.92595,142.60408,0.0146051645,-0.002994299,-1,0.014605164527893066,0.25421453,0.0921939733695003
265,2023-11-07,180.4971,141.75471,0.014450669,-0.0059561133,-1,-0.014450669288635254,0.27233875,0.07641103946129713
266,2023-11-08,181.5593,141.36864,0.005884886,-0.0027235746,-1,-0.005884885787963867,0.27982628,0.07007648343316397
267,2023-11-09,181.08281,142.13322,-0.0026243925,0.0054084063,1,0.0026243925094604492,0.27646756,0.07288478414083577
268,2023-11-10,185.28754,143.6494,0.023219943,0.010667324,1,0.023219943046569824,0.30610704,0.09779710772411732
269,2023-11-13,183.69711,144.8153,-0.008583546,0.0081163645,1,-0.008583545684814453,0.294896,0.08837411609731016
270,2023-11-14,186.32135,145.60039,0.014285684,0.005421281,1,0.014285683631896973,0.31339443,0.10392228439302187
271,2023-11-15,186.88795,146.36496,0.003041029,0.005251169,1,0.0030410289764404297,0.31738853,0.10727934404759942
272,2023-11-16,188.5778,147.06752,0.009042025,0.0048000813,1,0.009042024612426758,0.3293004,0.11729139112930964
273,2023-11-17,188.5579,147.37614,-0.00010550022,0.0020985603,1,-0.0001055002212524414,0.3291602,0.11717351664034203
274,2023-11-20,190.3074,147.64017,0.009278297,0.0017914772,1,0.009278297424316406,0.34149253,0.12753898480230053
275,2023-11-21,189.50224,147.65851,-0.004230857,0.00012421608,1,-0.004230856895446777,0.33581686,0.1227685287135647
276,2023-11-22,190.16823,147.8166,0.003514409,0.0010707378,1,0.003514409065246582,0.34051144,0.12671439660904915
277,2023-11-24,188.83624,149.58954,-0.007004261,0.011994123,1,-0.007004261016845703,0.33112216,0.11882259488376157
278,2023-11-27,188.6573,154.58716,-0.00094759464,0.03340888,1,-0.0009475946426391602,0.3298608,0.117762404586786
279,2023-11-28,189.26367,158.45737,0.0032141209,0.025035739,1,0.003214120864868164,0.33413517,0.12135502805333354
280,2023-11-29,188.23982,159.89122,-0.005409658,0.00904882,1,-0.005409657955169678,0.326918,0.11528888090525524
281,2023-11-30,188.81636,160.83043,0.0030628443,0.0058740377,1,0.0030628442764282227,0.3309822,0.11870483707070001
282,2023-12-01,190.09866,161.91628,0.006791234,0.0067515373,1,0.006791234016418457,0.34002125,0.12630222341454633
283,2023-12-04,188.29945,163.1491,-0.009464622,0.0076138973,1,-0.009464621543884277,0.32733846,0.11564219912589224
284,2023-12-05,192.26562,164.24907,0.02106309,0.00674212,1,0.02106308937072754,0.35529625,0.13914107047183588
285,2023-12-06,191.17221,164.49765,-0.0056869984,0.0015134811,1,-0.00568699836730957,0.34758866,0.13266277706392726
286,2023-12-07,193.11057,163.79912,0.010139346,-0.0042464733,-1,0.0101393461227417,0.3612523,0.14414723700092424
287,2023-12-08,194.54196,162.75279,0.0074123144,-0.00638783,-1,-0.007412314414978027,0.3713423,0.13566645794324494
288,2023-12-11,192.0271,161.6412,-0.012927115,-0.0068299174,-1,0.012927114963531494,0.3536148,0.15034734880530398
289,2023-12-12,193.54797,160.55507,0.007920146,-0.0067194104,-1,-0.007920145988464355,0.36433566,0.14123642986532303
290,2023-12-13,196.77856,159.60188,0.016691446,-0.0059368014,-1,-0.01669144630432129,0.38710845,0.1221875432756907
291,2023-12-14,196.92767,158.79956,0.00075769424,-0.005026996,-1,-0.0007576942443847656,0.3881594,0.12133726823303048
292,2023-12-15,196.3909,158.1212,-0.0027257204,-0.0042718053,-1,0.0027257204055786133,0.3843757,0.124393720106589
293,2023-12-18,194.72092,157.61607,-0.008503377,-0.0031945705,-1,0.008503377437591553,0.37260377,0.1339548642971129
294,2023-12-19,195.76465,157.31082,0.0053601265,-0.0019366741,-1,-0.005360126495361328,0.37996113,0.12787672278445017
295,2023-12-20,193.66725,157.20146,-0.010713875,-0.000695169,-1,0.01071387529373169,0.36517644,0.1399606533390656
296,2023-12-21,193.51813,157.18825,-0.0007699728,-8.404255e-05,-1,0.0007699728012084961,0.36412525,0.14083839203658455
297,2023-12-22,192.44458,157.30365,-0.0055475235,0.00073421,1,0.005547523498535156,0.35655773,0.14716721982443848
298,2023-12-26,191.89786,157.51047,-0.0028409362,0.0013147593,1,-0.0028409361839294434,0.3527038,0.14390819096062146
299,2023-12-27,191.99727,157.77562,0.0005180836,0.0016833544,1,0.0005180835723876953,0.35340464,0.14450083100267785
300,2023-12-28,192.42468,158.1068,0.0022261143,0.0020990372,1,0.002226114273071289,0.35641742,0.14704862063811497
301,2023-12-29,191.38097,158.58946,-0.0054240227,0.0030528307,1,-0.005424022674560547,0.34906018,0.1408270029109504
