,Date,Actual,Predicted,Actual_Change,Predicted_Change,Signal,Strategy_Return,Cum_Market_Return,Cum_Strategy_Return
235,2023-09-26,308.57687,308.14252,-0.017005801,-0.0042001605,-1,0.0170058012008667,0.32140732,-0.10936008381139406
236,2023-09-27,309.21945,306.12076,0.0020823479,-0.0065611005,-1,-0.002082347869873047,0.3241589,-0.11121470594369331
237,2023-09-28,310.05975,306.68192,0.002717495,0.0018330812,1,-0.0027174949645996094,0.32775736,-0.1136299755049015
238,2023-09-29,312.14566,304.60153,0.006727457,-0.006783545,-1,0.006727457046508789,0.33668983,-0.10766695923779779
239,2023-10-02,318.12662,311.5149,0.019160748,0.022696376,1,-0.019160747528076172,0.36230183,-0.12476472734280286
240,2023-10-03,309.81262,314.70184,-0.026134253,0.010230541,1,-0.026134252548217773,0.32669914,-0.1476383469975343
241,2023-10-04,315.319,313.1779,0.01777327,-0.0048425198,-1,0.01777327060699463,0.35027897,-0.13248909268369624
242,2023-10-05,315.7145,308.18283,0.0012543201,-0.015949607,-1,-0.0012543201446533203,0.3519727,-0.13357722909044956
243,2023-10-06,323.52432,319.9312,0.024737,0.038121462,1,-0.024737000465393066,0.3854165,-0.15500992957766624
244,2023-10-09,326.05505,304.28934,0.007822394,-0.048891366,-1,0.007822394371032715,0.39625382,-0.14840008400721605
245,2023-10-10,324.6414,314.62888,-0.004335642,0.033979297,1,0.004335641860961914,0.39020014,-0.1447078517626461
246,2023-10-11,328.62537,322.29794,0.012271881,0.024374962,1,0.012271881103515625,0.40726054,-0.13421180821070688
247,2023-10-12,327.37976,319.77737,-0.0037903786,-0.007820606,-1,-0.0037903785705566406,0.40192652,-0.137493473219506
248,2023-10-13,323.9889,316.58514,-0.010357618,-0.0099826455,-1,0.01035761833190918,0.38740587,-0.12855995980633306
249,2023-10-16,328.84283,314.7706,0.014981866,-0.0057316422,-1,-0.014981865882873535,0.4081918,-0.14161575761348055
250,2023-10-17,328.26947,317.75275,-0.0017435551,0.009474039,1,0.0017435550689697266,0.40573657,-0.14011911741654381
251,2023-10-18,326.34174,300.6453,-0.0058724284,-0.05383891,-1,-0.0058724284172058105,0.39748144,-0.14516870634683887
252,2023-10-19,327.53796,303.61002,0.0036655664,0.009861231,1,-0.0036655664443969727,0.40260398,-0.14830214725247437
253,2023-10-20,322.94107,301.2417,-0.0140346885,-0.0078005195,-1,-0.014034688472747803,0.38291883,-0.16025546128869417
254,2023-10-23,325.56082,313.7046,0.008112192,0.041371703,1,-0.008112192153930664,0.39413738,-0.16706763034693417
255,2023-10-24,326.75696,302.33197,0.0036740303,-0.036252618,-1,0.003674030303955078,0.39925945,-0.16400741157968368
256,2023-10-25,336.78122,285.00385,0.030678034,-0.057314873,-1,-0.03067803382873535,0.442186,-0.1896540204878142
257,2023-10-26,324.14716,285.21735,-0.03751415,0.0007491112,1,0.03751415014266968,0.38808358,-0.15925457974488533
258,2023-10-27,326.0452,285.6194,0.005855441,0.0014095306,1,0.005855441093444824,0.3962114,-0.15433164446199799
259,2023-10-30,333.45956,286.0109,0.022740364,0.0013707876,1,0.02274036407470703,0.4279617,-0.13510083817060503
260,2023-10-31,334.25046,287.33228,0.002371788,0.004620075,1,0.0023717880249023438,0.43134856,-0.13304948069583
261,2023-11-01,342.11954,289.0375,0.023542523,0.0059347153,1,0.02354252338409424,0.46504617,-0.11263927782225891
262,2023-11-02,344.3439,296.47037,0.0065016747,0.025715947,1,0.006501674652099609,0.47457147,-0.10686994710760711
263,2023-11-03,348.77274,300.6841,0.012861609,0.014213085,1,0.01286160945892334,0.49353683,-0.09538285717127759
264,2023-11-06,352.46017,298.43097,0.010572672,-0.0074933767,-1,0.010572671890258789,0.50932753,-0.08581863693384617
265,2023-11-07,356.4145,292.0157,0.011219144,-0.021496713,-1,-0.011219143867492676,0.52626085,-0.09607496916706593
266,2023-11-08,359.05402,290.9574,0.007405758,-0.0036240816,-1,-0.007405757904052734,0.5375639,-0.10276921910882808
267,2023-11-09,356.5727,290.4053,-0.0069107413,-0.0018975139,-1,0.006910741329193115,0.5269382,-0.09656868926949924
268,2023-11-10,365.4502,290.00995,0.02489674,-0.0013613701,-1,-0.024896740913391113,0.56495404,-0.11906118454580183
269,2023-11-13,362.49432,291.6413,-0.008088291,0.0056251287,1,0.008088290691375732,0.5522963,-0.11193589532509207
270,2023-11-14,366.04333,295.6325,0.00979054,0.013685346,1,0.009790539741516113,0.56749415,-0.10324126841525849
271,2023-11-15,366.19193,297.55792,0.00040590763,0.0065128803,1,0.00040590763092041016,0.5681304,-0.10287726720301371
272,2023-11-16,372.63077,299.02884,0.017583251,0.0049432516,1,0.017583250999450684,0.59570324,-0.08710293301493122
273,2023-11-17,366.3702,300.2675,-0.016801,0.0041422844,1,-0.016800999641418457,0.5688938,-0.10244051630999929
274,2023-11-20,373.8888,301.04074,0.02052188,0.002575159,1,0.020521879196166992,0.60109043,-0.08402090901433912
275,2023-11-21,369.55994,301.0195,-0.011577904,-7.05719e-05,-1,-0.011577904224395752,0.58255315,-0.09462602720132018
276,2023-11-22,374.29495,300.6646,0.012812614,-0.0011789799,-1,-0.012812614440917969,0.6028298,-0.10622623483963178
277,2023-11-24,373.8789,300.20258,-0.001111567,-0.001536727,-1,0.0011115670204162598,0.6010481,-0.1052327453985662
278,2023-11-27,375.04782,299.8134,0.003126502,-0.001296401,-1,-0.00312650203704834,0.6060538,-0.10803023704276171
279,2023-11-28,379.0993,299.72372,0.010802627,-0.0002990365,-1,-0.010802626609802246,0.62340343,-0.11766585333922253
280,2023-11-29,375.28555,299.88937,-0.010060012,0.00055265427,1,0.010060012340545654,0.607072,-0.10878956093533032
281,2023-11-30,375.345,297.59885,0.00015842915,-0.007637918,-1,0.00015842914581298828,0.6073266,-0.10864836722672966
282,2023-12-01,370.98642,297.3896,-0.011612177,-0.000703156,-1,0.011612176895141602,0.588662,-0.0982978343911931
283,2023-12-04,365.66693,297.62085,-0.014338791,0.0007776022,1,0.014338791370391846,0.56588256,-0.08536851516029786
284,2023-12-05,369.0151,297.3087,0.009156346,-0.0010488629,-1,0.009156346321105957,0.58022034,-0.07699383252891823
285,2023-12-06,365.33008,297.08774,-0.009986103,-0.0007431507,-1,0.00998610258102417,0.56444013,-0.06777659825763405
286,2023-12-07,367.45987,297.1477,0.005829811,0.00020182133,1,-0.005829811096191406,0.5735605,-0.07321128458924098
287,2023-12-08,370.70898,298.1568,0.008842111,0.003395915,1,0.008842110633850098,0.5874741,-0.06501651623337523
288,2023-12-11,367.80655,300.42178,-0.007829428,0.007596612,1,-0.007829427719116211,0.5750451,-0.07233690183809349
289,2023-12-12,370.85757,302.032,0.008295178,0.005359888,1,0.008295178413391113,0.58811045,-0.06464177093132129
290,2023-12-13,370.8477,302.08685,-2.6643276e-05,0.00018155575,1,-2.664327621459961e-05,0.5880681,-0.064666691938978
291,2023-12-14,362.48712,301.9917,-0.022544444,-0.00031501055,-1,-0.022544443607330322,0.552266,-0.0857532609566174
292,2023-12-15,367.24194,302.6754,0.013117194,0.0022640228,1,-0.013117194175720215,0.5726274,-0.09774561295716844
293,2023-12-18,369.14383,303.68213,0.005178809,0.0033260584,1,0.00517880916595459,0.5807718,-0.0930730096675283
294,2023-12-19,369.7481,304.01163,0.001636982,0.001085043,1,0.0016369819641113281,0.5833595,-0.0915883865415883
295,2023-12-20,367.133,303.743,-0.007072687,-0.00088357925,-1,-0.0070726871490478516,0.57216084,-0.09801329768614142
296,2023-12-21,370.0255,303.92816,0.007878661,0.0006095171,1,-0.007878661155700684,0.5845474,-0.10511974528062018
297,2023-12-22,371.05566,304.30643,0.0027840137,0.001244545,1,0.0027840137481689453,0.58895886,-0.10262838634851645
298,2023-12-26,371.13498,304.38904,0.00021374226,0.00027143955,1,0.00021374225616455078,0.5892985,-0.10243658011519652
299,2023-12-27,370.5505,304.183,-0.0015748143,-0.00067687035,-1,-0.0015748143196105957,0.5867957,-0.10385007584158978
300,2023-12-28,371.7491,304.09784,0.0032346249,-0.00028002262,-1,-0.0032346248626708984,0.59192836,-0.10674878466695326
301,2023-12-29,372.50198,304.52957,0.0020252466,0.0014196634,1,-0.0020252466201782227,0.5951524,-0.1085578386717766
