date,open,high,low,close,volumn
 2023/06/21,0.833,0.848,0.825,0.826,26642100
 2023/06/26,0.811,0.846,0.811,0.832,30477400
 2023/06/27,0.832,0.856,0.832,0.839,30019400
 2023/06/28,0.839,0.85,0.834,0.845,23431900
 2023/06/29,0.845,0.861,0.84,0.842,26247900
 2023/06/30,0.842,0.857,0.833,0.851,27605600
 2023/07/03,0.851,0.864,0.849,0.851,26841200
 2023/07/04,0.849,0.855,0.836,0.84,23143200
 2023/07/05,0.839,0.842,0.825,0.827,24643300
 2023/07/06,0.822,0.828,0.816,0.823,27796800
 2023/07/07,0.822,0.822,0.805,0.808,27216100
 2023/07/10,0.808,0.843,0.805,0.836,34169100
 2023/07/11,0.836,0.838,0.82,0.827,24138400
 2023/07/12,0.824,0.848,0.812,0.839,38173800
 2023/07/13,0.838,0.856,0.83,0.843,36312500
 2023/07/14,0.84,0.841,0.822,0.825,32595200
 2023/07/17,0.821,0.829,0.816,0.82,29285000
 2023/07/18,0.82,0.821,0.807,0.814,30200900
 2023/07/19,0.815,0.815,0.797,0.802,30455400
 2023/07/20,0.803,0.809,0.796,0.798,34348300
 2023/07/21,0.798,0.798,0.784,0.788,27135900
 2023/07/24,0.786,0.79,0.777,0.779,27122200
 2023/07/25,0.784,0.796,0.783,0.793,27711100
 2023/07/26,0.795,0.804,0.79,0.797,29309300
 2023/07/27,0.796,0.8,0.783,0.785,31463200
 2023/07/28,0.781,0.796,0.777,0.794,27396900
 2023/07/31,0.798,0.809,0.796,0.8,30390900
 2023/08/01,0.8,0.8,0.78,0.786,45532400
 2023/08/02,0.786,0.789,0.778,0.78,39124300
 2023/08/03,0.784,0.803,0.784,0.798,43768400
 2023/08/04,0.798,0.808,0.794,0.804,33966600
 2023/08/07,0.806,0.806,0.793,0.795,24014600
 2023/08/08,0.798,0.805,0.788,0.79,28264500
 2023/08/09,0.788,0.792,0.784,0.787,29998700
 2023/08/10,0.789,0.803,0.789,0.8,37927800
 2023/08/11,0.797,0.799,0.781,0.781,35899700
 2023/08/14,0.78,0.78,0.764,0.776,33456800
 2023/08/15,0.775,0.776,0.749,0.755,40063400
 2023/08/16,0.75,0.759,0.739,0.739,39637000
 2023/08/17,0.736,0.743,0.731,0.74,34021700
 2023/08/18,0.741,0.753,0.737,0.738,35852000
 2023/08/21,0.732,0.734,0.714,0.716,34439700
 2023/08/22,0.717,0.721,0.689,0.706,42533400
 2023/08/23,0.703,0.703,0.68,0.681,40947000
 2023/08/24,0.684,0.711,0.684,0.703,46401200
 2023/08/25,0.698,0.707,0.692,0.698,36018000
 2023/08/28,0.728,0.741,0.705,0.709,39892600
 2023/08/29,0.709,0.725,0.706,0.725,40589600
 2023/08/30,0.726,0.734,0.721,0.725,30916100
 2023/08/31,0.728,0.728,0.713,0.715,34599600
 2023/09/01,0.715,0.718,0.71,0.714,26917700
 2023/09/04,0.714,0.72,0.704,0.716,33765500
 2023/09/05,0.716,0.73,0.707,0.724,42112800
 2023/09/06,0.726,0.726,0.709,0.715,29443100
 2023/09/07,0.71,0.711,0.692,0.696,36975400
 2023/09/08,0.691,0.696,0.678,0.681,32267500
 2023/09/11,0.684,0.693,0.676,0.688,34476700
 2023/09/12,0.685,0.693,0.682,0.687,36755200
 2023/09/13,0.688,0.69,0.676,0.679,28254800
 2023/09/14,0.678,0.679,0.669,0.672,38613000
 2023/09/15,0.674,0.677,0.665,0.667,37415200
 2023/09/18,0.669,0.678,0.661,0.671,32917900
 2023/09/19,0.673,0.673,0.659,0.661,36193900
 2023/09/20,0.661,0.661,0.653,0.655,31553900
 2023/09/21,0.654,0.655,0.647,0.648,35114100
 2023/09/22,0.647,0.659,0.645,0.659,31408600
 2023/09/25,0.659,0.664,0.65,0.661,34951900
 2023/09/26,0.66,0.665,0.657,0.657,32604200
 2023/09/27,0.659,0.689,0.659,0.685,44408900
 2023/09/28,0.682,0.688,0.678,0.682,30383000
 2023/10/09,0.682,0.682,0.672,0.679,30498100
 2023/10/10,0.675,0.679,0.667,0.667,24317200
 2023/10/11,0.668,0.682,0.665,0.669,31081600
 2023/10/12,0.671,0.681,0.666,0.677,31686500
